,Latitude,Longitude,DateTime,Parameter,Concentration,Unit,AQI,Category
1379,41.984402,-87.791901,2021-10-17T12:00,OZONE,7.0,PPB,6,1
1380,41.855301,-87.752502,2021-10-17T12:00,OZONE,11.0,PPB,10,1
1381,41.864329,-87.748826,2021-10-17T12:00,PM2.5,4.2,UG/M3,18,1
1382,41.6708,-87.7325,2021-10-17T12:00,PM2.5,6.4,UG/M3,27,1
1383,41.6708,-87.7325,2021-10-17T12:00,OZONE,15.0,PPB,14,1
1384,41.9136,-87.7239,2021-10-17T12:00,PM2.5,8.4,UG/M3,35,1
1385,41.7547,-87.7136,2021-10-17T12:00,PM2.5,7.6,UG/M3,32,1
1386,41.7547,-87.7136,2021-10-17T12:00,OZONE,8.0,PPB,7,1
1387,42.0622,-87.6736,2021-10-17T12:00,OZONE,16.0,PPB,15,1
1388,41.755798,-87.545303,2021-10-17T12:00,OZONE,10.0,PPB,9,1
1389,41.965,-87.8761,2021-10-17T13:00,OZONE,10.0,PPB,9,1
1390,42.0603,-87.8631,2021-10-17T13:00,PM2.5,5.7,UG/M3,24,1
1391,42.0603,-87.8631,2021-10-17T13:00,OZONE,16.0,PPB,15,1
1392,41.984402,-87.791901,2021-10-17T13:00,OZONE,13.0,PPB,12,1
1393,41.855301,-87.752502,2021-10-17T13:00,OZONE,14.0,PPB,13,1
1394,41.864329,-87.748826,2021-10-17T13:00,PM2.5,5.0,UG/M3,21,1
1395,41.6708,-87.7325,2021-10-17T13:00,PM2.5,5.7,UG/M3,24,1
1396,41.6708,-87.7325,2021-10-17T13:00,OZONE,19.0,PPB,18,1
1397,41.9136,-87.7239,2021-10-17T13:00,PM2.5,7.7,UG/M3,32,1
1398,41.7547,-87.7136,2021-10-17T13:00,PM2.5,7.0,UG/M3,29,1
1399,41.7547,-87.7136,2021-10-17T13:00,OZONE,13.0,PPB,12,1
1400,42.0622,-87.6736,2021-10-17T13:00,OZONE,16.0,PPB,15,1
1401,41.755798,-87.545303,2021-10-17T13:00,OZONE,12.0,PPB,11,1
1402,41.965,-87.8761,2021-10-17T14:00,OZONE,12.0,PPB,11,1
1403,42.0603,-87.8631,2021-10-17T14:00,PM2.5,5.6,UG/M3,23,1
1404,42.0603,-87.8631,2021-10-17T14:00,OZONE,21.0,PPB,19,1
1405,41.984402,-87.791901,2021-10-17T14:00,OZONE,15.0,PPB,14,1
1406,41.855301,-87.752502,2021-10-17T14:00,OZONE,18.0,PPB,17,1
1407,41.864329,-87.748826,2021-10-17T14:00,PM2.5,5.8,UG/M3,24,1
1408,41.6708,-87.7325,2021-10-17T14:00,PM2.5,6.2,UG/M3,26,1
1409,41.6708,-87.7325,2021-10-17T14:00,OZONE,20.0,PPB,19,1
1410,41.9136,-87.7239,2021-10-17T14:00,PM2.5,6.6,UG/M3,28,1
1411,41.7547,-87.7136,2021-10-17T14:00,PM2.5,6.0,UG/M3,25,1
1412,41.7547,-87.7136,2021-10-17T14:00,OZONE,15.0,PPB,14,1
1413,42.0622,-87.6736,2021-10-17T14:00,OZONE,18.0,PPB,17,1
1414,41.755798,-87.545303,2021-10-17T14:00,OZONE,17.0,PPB,16,1
1415,41.965,-87.8761,2021-10-17T15:00,OZONE,12.0,PPB,11,1
1416,42.0603,-87.8631,2021-10-17T15:00,OZONE,25.0,PPB,23,1
1417,42.0603,-87.8631,2021-10-17T15:00,PM2.5,5.2,UG/M3,22,1
1418,41.984402,-87.791901,2021-10-17T15:00,OZONE,17.0,PPB,16,1
1419,41.855301,-87.752502,2021-10-17T15:00,OZONE,22.0,PPB,20,1
1420,41.864329,-87.748826,2021-10-17T15:00,PM2.5,5.8,UG/M3,24,1
1421,41.6708,-87.7325,2021-10-17T15:00,PM2.5,6.7,UG/M3,28,1
1422,41.6708,-87.7325,2021-10-17T15:00,OZONE,24.0,PPB,22,1
1423,41.9136,-87.7239,2021-10-17T15:00,PM2.5,7.7,UG/M3,32,1
1424,41.7547,-87.7136,2021-10-17T15:00,PM2.5,6.0,UG/M3,25,1
1425,41.7547,-87.7136,2021-10-17T15:00,OZONE,17.0,PPB,16,1
1426,42.0622,-87.6736,2021-10-17T15:00,OZONE,20.0,PPB,19,1
1427,41.755798,-87.545303,2021-10-17T15:00,OZONE,21.0,PPB,19,1
1428,41.965,-87.8761,2021-10-17T16:00,OZONE,19.0,PPB,18,1
1429,42.0603,-87.8631,2021-10-17T16:00,OZONE,27.0,PPB,25,1
1430,42.0603,-87.8631,2021-10-17T16:00,PM2.5,4.5,UG/M3,19,1
1431,41.984402,-87.791901,2021-10-17T16:00,OZONE,24.0,PPB,22,1
1432,41.855301,-87.752502,2021-10-17T16:00,OZONE,30.0,PPB,28,1
1433,41.864329,-87.748826,2021-10-17T16:00,PM2.5,6.4,UG/M3,27,1
1434,41.6708,-87.7325,2021-10-17T16:00,PM2.5,6.2,UG/M3,26,1
1435,41.6708,-87.7325,2021-10-17T16:00,OZONE,26.0,PPB,24,1
1436,41.9136,-87.7239,2021-10-17T16:00,PM2.5,8.2,UG/M3,34,1
1437,41.7547,-87.7136,2021-10-17T16:00,PM2.5,5.0,UG/M3,21,1
1438,41.7547,-87.7136,2021-10-17T16:00,OZONE,22.0,PPB,20,1
1439,42.0622,-87.6736,2021-10-17T16:00,OZONE,27.0,PPB,25,1
1440,41.755798,-87.545303,2021-10-17T16:00,OZONE,30.0,PPB,28,1
1441,41.965,-87.8761,2021-10-17T17:00,OZONE,25.0,PPB,23,1
1442,42.0603,-87.8631,2021-10-17T17:00,OZONE,32.0,PPB,30,1
1443,42.0603,-87.8631,2021-10-17T17:00,PM2.5,3.9,UG/M3,16,1
1444,41.984402,-87.791901,2021-10-17T17:00,OZONE,31.0,PPB,29,1
1445,41.855301,-87.752502,2021-10-17T17:00,OZONE,35.0,PPB,32,1
1446,41.864329,-87.748826,2021-10-17T17:00,PM2.5,6.5,UG/M3,27,1
1447,41.6708,-87.7325,2021-10-17T17:00,OZONE,30.0,PPB,28,1
1448,41.6708,-87.7325,2021-10-17T17:00,PM2.5,6.0,UG/M3,25,1
1449,41.9136,-87.7239,2021-10-17T17:00,PM2.5,7.0,UG/M3,29,1
1450,41.7547,-87.7136,2021-10-17T17:00,OZONE,28.0,PPB,26,1
1451,41.7547,-87.7136,2021-10-17T17:00,PM2.5,4.6,UG/M3,19,1
1452,42.0622,-87.6736,2021-10-17T17:00,OZONE,29.0,PPB,27,1
1453,41.755798,-87.545303,2021-10-17T17:00,OZONE,35.0,PPB,32,1
1454,41.965,-87.8761,2021-10-17T18:00,OZONE,24.0,PPB,22,1
1455,42.0603,-87.8631,2021-10-17T18:00,OZONE,36.0,PPB,33,1
1456,42.0603,-87.8631,2021-10-17T18:00,PM2.5,3.6,UG/M3,15,1
1457,41.984402,-87.791901,2021-10-17T18:00,OZONE,34.0,PPB,31,1
1458,41.855301,-87.752502,2021-10-17T18:00,OZONE,38.0,PPB,35,1
1459,41.864329,-87.748826,2021-10-17T18:00,PM2.5,5.6,UG/M3,23,1
1460,41.6708,-87.7325,2021-10-17T18:00,OZONE,36.0,PPB,33,1
1461,41.6708,-87.7325,2021-10-17T18:00,PM2.5,5.2,UG/M3,22,1
1462,41.9136,-87.7239,2021-10-17T18:00,PM2.5,4.9,UG/M3,20,1
1463,41.7547,-87.7136,2021-10-17T18:00,OZONE,35.0,PPB,32,1
1464,41.7547,-87.7136,2021-10-17T18:00,PM2.5,4.2,UG/M3,18,1
1465,42.0622,-87.6736,2021-10-17T18:00,OZONE,33.0,PPB,31,1
1466,41.755798,-87.545303,2021-10-17T18:00,OZONE,39.0,PPB,36,1
1467,41.965,-87.8761,2021-10-17T19:00,OZONE,27.0,PPB,25,1
1468,42.0603,-87.8631,2021-10-17T19:00,OZONE,38.0,PPB,35,1
1469,42.0603,-87.8631,2021-10-17T19:00,PM2.5,3.5,UG/M3,15,1
1470,41.984402,-87.791901,2021-10-17T19:00,OZONE,37.0,PPB,34,1
1471,41.855301,-87.752502,2021-10-17T19:00,OZONE,40.0,PPB,37,1
1472,41.864329,-87.748826,2021-10-17T19:00,PM2.5,4.1,UG/M3,17,1
1473,41.6708,-87.7325,2021-10-17T19:00,OZONE,41.0,PPB,38,1
1474,41.6708,-87.7325,2021-10-17T19:00,PM2.5,3.9,UG/M3,16,1
1475,41.9136,-87.7239,2021-10-17T19:00,PM2.5,2.4,UG/M3,10,1
1476,41.7547,-87.7136,2021-10-17T19:00,OZONE,39.0,PPB,36,1
1477,41.7547,-87.7136,2021-10-17T19:00,PM2.5,4.3,UG/M3,18,1
1478,42.0622,-87.6736,2021-10-17T19:00,OZONE,38.0,PPB,35,1
1479,41.755798,-87.545303,2021-10-17T19:00,OZONE,41.0,PPB,38,1
1480,41.965,-87.8761,2021-10-17T20:00,OZONE,31.0,PPB,29,1
1481,42.0603,-87.8631,2021-10-17T20:00,OZONE,40.0,PPB,37,1
1482,42.0603,-87.8631,2021-10-17T20:00,PM2.5,3.4,UG/M3,14,1
1483,41.984402,-87.791901,2021-10-17T20:00,OZONE,39.0,PPB,36,1
1484,41.855301,-87.752502,2021-10-17T20:00,OZONE,41.0,PPB,38,1
1485,41.864329,-87.748826,2021-10-17T20:00,PM2.5,4.3,UG/M3,18,1
1486,41.6708,-87.7325,2021-10-17T20:00,OZONE,41.0,PPB,38,1
1487,41.6708,-87.7325,2021-10-17T20:00,PM2.5,3.9,UG/M3,16,1
1488,41.9136,-87.7239,2021-10-17T20:00,PM2.5,1.7,UG/M3,7,1
1489,41.7547,-87.7136,2021-10-17T20:00,OZONE,41.0,PPB,38,1
1490,41.7547,-87.7136,2021-10-17T20:00,PM2.5,3.9,UG/M3,16,1
1491,42.0622,-87.6736,2021-10-17T20:00,OZONE,39.0,PPB,36,1
1492,41.755798,-87.545303,2021-10-17T20:00,OZONE,41.0,PPB,38,1
1493,41.965,-87.8761,2021-10-17T21:00,OZONE,27.0,PPB,25,1
1494,42.0603,-87.8631,2021-10-17T21:00,OZONE,39.0,PPB,36,1
1495,42.0603,-87.8631,2021-10-17T21:00,PM2.5,3.4,UG/M3,14,1
1496,41.984402,-87.791901,2021-10-17T21:00,OZONE,41.0,PPB,38,1
1497,41.855301,-87.752502,2021-10-17T21:00,OZONE,40.0,PPB,37,1
1498,41.864329,-87.748826,2021-10-17T21:00,PM2.5,3.7,UG/M3,15,1
1499,41.6708,-87.7325,2021-10-17T21:00,OZONE,43.0,PPB,40,1
1500,41.6708,-87.7325,2021-10-17T21:00,PM2.5,4.5,UG/M3,19,1
1501,41.9136,-87.7239,2021-10-17T21:00,PM2.5,3.8,UG/M3,16,1
1502,41.7547,-87.7136,2021-10-17T21:00,OZONE,40.0,PPB,37,1
1503,41.7547,-87.7136,2021-10-17T21:00,PM2.5,2.6,UG/M3,11,1
1504,42.0622,-87.6736,2021-10-17T21:00,OZONE,39.0,PPB,36,1
1505,41.755798,-87.545303,2021-10-17T21:00,OZONE,42.0,PPB,39,1
1506,41.965,-87.8761,2021-10-17T22:00,OZONE,23.0,PPB,21,1
1507,42.0603,-87.8631,2021-10-17T22:00,OZONE,37.0,PPB,34,1
1508,42.0603,-87.8631,2021-10-17T22:00,PM2.5,3.6,UG/M3,15,1
1509,41.984402,-87.791901,2021-10-17T22:00,OZONE,37.0,PPB,34,1
1510,41.855301,-87.752502,2021-10-17T22:00,OZONE,38.0,PPB,35,1
1511,41.864329,-87.748826,2021-10-17T22:00,PM2.5,3.1,UG/M3,13,1
1512,41.6708,-87.7325,2021-10-17T22:00,OZONE,41.0,PPB,38,1
1513,41.6708,-87.7325,2021-10-17T22:00,PM2.5,4.0,UG/M3,17,1
1514,41.9136,-87.7239,2021-10-17T22:00,PM2.5,4.8,UG/M3,20,1
1515,41.7547,-87.7136,2021-10-17T22:00,OZONE,41.0,PPB,38,1
1516,41.7547,-87.7136,2021-10-17T22:00,PM2.5,2.6,UG/M3,11,1
1517,42.0622,-87.6736,2021-10-17T22:00,OZONE,37.0,PPB,34,1
1518,41.755798,-87.545303,2021-10-17T22:00,OZONE,40.0,PPB,37,1
1519,41.965,-87.8761,2021-10-17T23:00,OZONE,16.0,PPB,15,1
1520,42.0603,-87.8631,2021-10-17T23:00,OZONE,34.0,PPB,31,1
1521,42.0603,-87.8631,2021-10-17T23:00,PM2.5,4.0,UG/M3,17,1
1522,41.984402,-87.791901,2021-10-17T23:00,OZONE,34.0,PPB,31,1
1523,41.855301,-87.752502,2021-10-17T23:00,OZONE,25.0,PPB,23,1
1524,41.864329,-87.748826,2021-10-17T23:00,PM2.5,2.4,UG/M3,10,1
1525,41.6708,-87.7325,2021-10-17T23:00,OZONE,32.0,PPB,30,1
1526,41.6708,-87.7325,2021-10-17T23:00,PM2.5,4.7,UG/M3,20,1
1527,41.9136,-87.7239,2021-10-17T23:00,PM2.5,4.9,UG/M3,20,1
1528,41.7547,-87.7136,2021-10-17T23:00,OZONE,31.0,PPB,29,1
1529,41.7547,-87.7136,2021-10-17T23:00,PM2.5,3.4,UG/M3,14,1
1530,42.0622,-87.6736,2021-10-17T23:00,OZONE,29.0,PPB,27,1
1531,41.755798,-87.545303,2021-10-17T23:00,OZONE,31.0,PPB,29,1
1532,41.965,-87.8761,2021-10-18T00:00,OZONE,16.0,PPB,15,1
1533,42.0603,-87.8631,2021-10-18T00:00,PM2.5,6.3,UG/M3,26,1
1534,42.0603,-87.8631,2021-10-18T00:00,OZONE,25.0,PPB,23,1
1535,41.984402,-87.791901,2021-10-18T00:00,OZONE,28.0,PPB,26,1
1536,41.855301,-87.752502,2021-10-18T00:00,OZONE,13.0,PPB,12,1
1537,41.864329,-87.748826,2021-10-18T00:00,PM2.5,1.5,UG/M3,6,1
1538,41.6708,-87.7325,2021-10-18T00:00,PM2.5,5.5,UG/M3,23,1
1539,41.6708,-87.7325,2021-10-18T00:00,OZONE,23.0,PPB,21,1
1540,41.9136,-87.7239,2021-10-18T00:00,PM2.5,6.2,UG/M3,26,1
1541,41.7547,-87.7136,2021-10-18T00:00,OZONE,22.0,PPB,20,1
1542,41.7547,-87.7136,2021-10-18T00:00,PM2.5,4.4,UG/M3,18,1
1543,42.0622,-87.6736,2021-10-18T00:00,OZONE,27.0,PPB,25,1
1544,41.755798,-87.545303,2021-10-18T00:00,OZONE,15.0,PPB,14,1
1545,41.965,-87.8761,2021-10-18T01:00,OZONE,11.0,PPB,10,1
1546,42.0603,-87.8631,2021-10-18T01:00,PM2.5,7.2,UG/M3,30,1
1547,42.0603,-87.8631,2021-10-18T01:00,OZONE,28.0,PPB,26,1
1548,41.984402,-87.791901,2021-10-18T01:00,OZONE,27.0,PPB,25,1
1549,41.855301,-87.752502,2021-10-18T01:00,OZONE,7.0,PPB,6,1
1550,41.864329,-87.748826,2021-10-18T01:00,PM2.5,5.1,UG/M3,21,1
1551,41.6708,-87.7325,2021-10-18T01:00,PM2.5,9.7,UG/M3,40,1
1552,41.6708,-87.7325,2021-10-18T01:00,OZONE,26.0,PPB,24,1
1553,41.9136,-87.7239,2021-10-18T01:00,PM2.5,12.1,UG/M3,51,2
1554,41.7547,-87.7136,2021-10-18T01:00,PM2.5,7.0,UG/M3,29,1
1555,41.7547,-87.7136,2021-10-18T01:00,OZONE,15.0,PPB,14,1
1556,42.0622,-87.6736,2021-10-18T01:00,OZONE,23.0,PPB,21,1
1557,41.755798,-87.545303,2021-10-18T01:00,OZONE,5.0,PPB,5,1
1558,41.965,-87.8761,2021-10-18T02:00,OZONE,7.0,PPB,6,1
1559,42.0603,-87.8631,2021-10-18T02:00,PM2.5,8.9,UG/M3,37,1
1560,42.0603,-87.8631,2021-10-18T02:00,OZONE,14.0,PPB,13,1
1561,41.984402,-87.791901,2021-10-18T02:00,OZONE,14.0,PPB,13,1
1562,41.855301,-87.752502,2021-10-18T02:00,OZONE,8.0,PPB,7,1
1563,41.864329,-87.748826,2021-10-18T02:00,PM2.5,8.2,UG/M3,34,1
1564,41.6708,-87.7325,2021-10-18T02:00,PM2.5,10.3,UG/M3,43,1
1565,41.6708,-87.7325,2021-10-18T02:00,OZONE,19.0,PPB,18,1
1566,41.9136,-87.7239,2021-10-18T02:00,PM2.5,12.9,UG/M3,53,2
1567,41.7547,-87.7136,2021-10-18T02:00,PM2.5,10.5,UG/M3,44,1
1568,41.7547,-87.7136,2021-10-18T02:00,OZONE,13.0,PPB,12,1
1569,42.0622,-87.6736,2021-10-18T02:00,OZONE,18.0,PPB,17,1
1570,41.755798,-87.545303,2021-10-18T02:00,OZONE,5.0,PPB,5,1
1571,41.965,-87.8761,2021-10-18T03:00,OZONE,9.0,PPB,8,1
1572,42.0603,-87.8631,2021-10-18T03:00,PM2.5,9.1,UG/M3,38,1
1573,42.0603,-87.8631,2021-10-18T03:00,OZONE,18.0,PPB,17,1
1574,41.984402,-87.791901,2021-10-18T03:00,OZONE,12.0,PPB,11,1
1575,41.855301,-87.752502,2021-10-18T03:00,OZONE,13.0,PPB,12,1
1576,41.864329,-87.748826,2021-10-18T03:00,PM2.5,11.7,UG/M3,49,1
1577,41.6708,-87.7325,2021-10-18T03:00,PM2.5,11.0,UG/M3,46,1
1578,41.6708,-87.7325,2021-10-18T03:00,OZONE,18.0,PPB,17,1
1579,41.9136,-87.7239,2021-10-18T03:00,PM2.5,13.9,UG/M3,55,2
1580,41.7547,-87.7136,2021-10-18T03:00,PM2.5,11.2,UG/M3,47,1
1581,41.7547,-87.7136,2021-10-18T03:00,OZONE,7.0,PPB,6,1
1582,42.0622,-87.6736,2021-10-18T03:00,OZONE,15.0,PPB,14,1
1583,41.755798,-87.545303,2021-10-18T03:00,OZONE,5.0,PPB,5,1
1584,41.965,-87.8761,2021-10-18T04:00,OZONE,4.0,PPB,4,1
1585,42.0603,-87.8631,2021-10-18T04:00,PM2.5,9.0,UG/M3,38,1
1586,42.0603,-87.8631,2021-10-18T04:00,OZONE,14.0,PPB,13,1
1587,41.984402,-87.791901,2021-10-18T04:00,OZONE,7.0,PPB,6,1
1588,41.855301,-87.752502,2021-10-18T04:00,OZONE,10.0,PPB,9,1
1589,41.864329,-87.748826,2021-10-18T04:00,PM2.5,12.7,UG/M3,52,2
1590,41.6708,-87.7325,2021-10-18T04:00,PM2.5,10.1,UG/M3,42,1
1591,41.6708,-87.7325,2021-10-18T04:00,OZONE,10.0,PPB,9,1
1592,41.9136,-87.7239,2021-10-18T04:00,PM2.5,12.7,UG/M3,52,2
1593,41.7547,-87.7136,2021-10-18T04:00,PM2.5,14.0,UG/M3,55,2
1594,41.7547,-87.7136,2021-10-18T04:00,OZONE,3.0,PPB,3,1
1595,42.0622,-87.6736,2021-10-18T04:00,OZONE,13.0,PPB,12,1
1596,41.755798,-87.545303,2021-10-18T04:00,OZONE,5.0,PPB,5,1
1597,41.965,-87.8761,2021-10-18T05:00,OZONE,3.0,PPB,3,1
1598,42.0603,-87.8631,2021-10-18T05:00,PM2.5,8.8,UG/M3,37,1
1599,42.0603,-87.8631,2021-10-18T05:00,OZONE,11.0,PPB,10,1
1600,41.984402,-87.791901,2021-10-18T05:00,OZONE,6.0,PPB,6,1
1601,41.855301,-87.752502,2021-10-18T05:00,OZONE,7.0,PPB,6,1
1602,41.864329,-87.748826,2021-10-18T05:00,PM2.5,12.6,UG/M3,52,2
1603,41.6708,-87.7325,2021-10-18T05:00,PM2.5,9.8,UG/M3,41,1
1604,41.6708,-87.7325,2021-10-18T05:00,OZONE,9.0,PPB,8,1
1605,41.9136,-87.7239,2021-10-18T05:00,PM2.5,13.1,UG/M3,53,2
1606,41.7547,-87.7136,2021-10-18T05:00,PM2.5,14.0,UG/M3,55,2
1607,41.7547,-87.7136,2021-10-18T05:00,OZONE,0.0,PPB,0,1
1608,42.0622,-87.6736,2021-10-18T05:00,OZONE,12.0,PPB,11,1
1609,41.755798,-87.545303,2021-10-18T05:00,OZONE,4.0,PPB,4,1
1610,41.965,-87.8761,2021-10-18T06:00,OZONE,4.0,PPB,4,1
1611,42.0603,-87.8631,2021-10-18T06:00,PM2.5,9.3,UG/M3,39,1
1612,42.0603,-87.8631,2021-10-18T06:00,OZONE,5.0,PPB,5,1
1613,41.984402,-87.791901,2021-10-18T06:00,OZONE,3.0,PPB,3,1
1614,41.855301,-87.752502,2021-10-18T06:00,OZONE,7.0,PPB,6,1
1615,41.864329,-87.748826,2021-10-18T06:00,PM2.5,12.3,UG/M3,51,2
1616,41.6708,-87.7325,2021-10-18T06:00,PM2.5,9.3,UG/M3,39,1
1617,41.6708,-87.7325,2021-10-18T06:00,OZONE,9.0,PPB,8,1
1618,41.9136,-87.7239,2021-10-18T06:00,PM2.5,12.2,UG/M3,51,2
1619,41.7547,-87.7136,2021-10-18T06:00,PM2.5,10.5,UG/M3,44,1
1620,41.7547,-87.7136,2021-10-18T06:00,OZONE,0.0,PPB,0,1
1621,42.0622,-87.6736,2021-10-18T06:00,OZONE,8.0,PPB,7,1
1622,41.755798,-87.545303,2021-10-18T06:00,OZONE,4.0,PPB,4,1
1623,41.965,-87.8761,2021-10-18T07:00,OZONE,1.0,PPB,1,1
1624,42.0603,-87.8631,2021-10-18T07:00,PM2.5,9.3,UG/M3,39,1
1625,42.0603,-87.8631,2021-10-18T07:00,OZONE,6.0,PPB,6,1
1626,41.984402,-87.791901,2021-10-18T07:00,OZONE,4.0,PPB,4,1
1627,41.855301,-87.752502,2021-10-18T07:00,OZONE,6.0,PPB,6,1
1628,41.864329,-87.748826,2021-10-18T07:00,PM2.5,10.0,UG/M3,42,1
1629,41.6708,-87.7325,2021-10-18T07:00,PM2.5,9.3,UG/M3,39,1
1630,41.6708,-87.7325,2021-10-18T07:00,OZONE,8.0,PPB,7,1
1631,41.9136,-87.7239,2021-10-18T07:00,PM2.5,11.1,UG/M3,46,1
1632,41.7547,-87.7136,2021-10-18T07:00,PM2.5,8.1,UG/M3,34,1
1633,41.7547,-87.7136,2021-10-18T07:00,OZONE,2.0,PPB,2,1
1634,42.0622,-87.6736,2021-10-18T07:00,OZONE,8.0,PPB,7,1
1635,41.755798,-87.545303,2021-10-18T07:00,OZONE,5.0,PPB,5,1
1636,41.965,-87.8761,2021-10-18T08:00,OZONE,2.0,PPB,2,1
1637,42.0603,-87.8631,2021-10-18T08:00,PM2.5,10.0,UG/M3,42,1
1638,42.0603,-87.8631,2021-10-18T08:00,OZONE,4.0,PPB,4,1
1639,41.984402,-87.791901,2021-10-18T08:00,OZONE,0.0,PPB,0,1
1640,41.855301,-87.752502,2021-10-18T08:00,OZONE,6.0,PPB,6,1
1641,41.864329,-87.748826,2021-10-18T08:00,PM2.5,7.4,UG/M3,31,1
1642,41.6708,-87.7325,2021-10-18T08:00,PM2.5,8.5,UG/M3,35,1
1643,41.6708,-87.7325,2021-10-18T08:00,OZONE,7.0,PPB,6,1
1644,41.9136,-87.7239,2021-10-18T08:00,PM2.5,9.7,UG/M3,40,1
1645,41.7547,-87.7136,2021-10-18T08:00,PM2.5,6.7,UG/M3,28,1
1646,41.7547,-87.7136,2021-10-18T08:00,OZONE,3.0,PPB,3,1
1647,42.0622,-87.6736,2021-10-18T08:00,OZONE,7.0,PPB,6,1
1648,41.755798,-87.545303,2021-10-18T08:00,OZONE,7.0,PPB,6,1
1649,41.965,-87.8761,2021-10-18T09:00,OZONE,1.0,PPB,1,1
1650,42.0603,-87.8631,2021-10-18T09:00,PM2.5,9.3,UG/M3,39,1
1651,42.0603,-87.8631,2021-10-18T09:00,OZONE,4.0,PPB,4,1
1652,41.984402,-87.791901,2021-10-18T09:00,OZONE,0.0,PPB,0,1
1653,41.855301,-87.752502,2021-10-18T09:00,OZONE,6.0,PPB,6,1
1654,41.864329,-87.748826,2021-10-18T09:00,PM2.5,6.3,UG/M3,26,1
1655,41.6708,-87.7325,2021-10-18T09:00,PM2.5,8.7,UG/M3,36,1
1656,41.6708,-87.7325,2021-10-18T09:00,OZONE,2.0,PPB,2,1
1657,41.9136,-87.7239,2021-10-18T09:00,PM2.5,10.9,UG/M3,45,1
1658,41.7547,-87.7136,2021-10-18T09:00,PM2.5,9.6,UG/M3,40,1
1659,41.7547,-87.7136,2021-10-18T09:00,OZONE,2.0,PPB,2,1
1660,42.0622,-87.6736,2021-10-18T09:00,OZONE,6.0,PPB,6,1
1661,41.755798,-87.545303,2021-10-18T09:00,OZONE,7.0,PPB,6,1
1662,41.965,-87.8761,2021-10-18T10:00,OZONE,2.0,PPB,2,1
1663,42.0603,-87.8631,2021-10-18T10:00,PM2.5,8.8,UG/M3,37,1
1664,42.0603,-87.8631,2021-10-18T10:00,OZONE,8.0,PPB,7,1
1665,41.984402,-87.791901,2021-10-18T10:00,OZONE,5.0,PPB,5,1
1666,41.855301,-87.752502,2021-10-18T10:00,OZONE,6.0,PPB,6,1
1667,41.864329,-87.748826,2021-10-18T10:00,PM2.5,5.9,UG/M3,25,1
1668,41.6708,-87.7325,2021-10-18T10:00,PM2.5,8.6,UG/M3,36,1
1669,41.6708,-87.7325,2021-10-18T10:00,OZONE,4.0,PPB,4,1
1670,41.9136,-87.7239,2021-10-18T10:00,PM2.5,10.0,UG/M3,42,1
1671,41.7547,-87.7136,2021-10-18T10:00,PM2.5,9.9,UG/M3,41,1
1672,41.7547,-87.7136,2021-10-18T10:00,OZONE,2.0,PPB,2,1
1673,42.0622,-87.6736,2021-10-18T10:00,OZONE,4.0,PPB,4,1
1674,41.755798,-87.545303,2021-10-18T10:00,OZONE,6.0,PPB,6,1
1675,41.965,-87.8761,2021-10-18T11:00,OZONE,3.0,PPB,3,1
1676,42.0603,-87.8631,2021-10-18T11:00,PM2.5,9.0,UG/M3,38,1
1677,42.0603,-87.8631,2021-10-18T11:00,OZONE,9.0,PPB,8,1
1678,41.984402,-87.791901,2021-10-18T11:00,OZONE,4.0,PPB,4,1
1679,41.855301,-87.752502,2021-10-18T11:00,OZONE,6.0,PPB,6,1
1680,41.864329,-87.748826,2021-10-18T11:00,PM2.5,7.0,UG/M3,29,1
1681,41.6708,-87.7325,2021-10-18T11:00,PM2.5,8.2,UG/M3,34,1
1682,41.6708,-87.7325,2021-10-18T11:00,OZONE,5.0,PPB,5,1
1683,41.9136,-87.7239,2021-10-18T11:00,PM2.5,11.1,UG/M3,46,1
1684,41.7547,-87.7136,2021-10-18T11:00,PM2.5,9.5,UG/M3,40,1
1685,41.7547,-87.7136,2021-10-18T11:00,OZONE,2.0,PPB,2,1
1686,42.0622,-87.6736,2021-10-18T11:00,OZONE,4.0,PPB,4,1
1687,41.755798,-87.545303,2021-10-18T11:00,OZONE,3.0,PPB,3,1
1688,41.965,-87.8761,2021-10-18T12:00,OZONE,4.0,PPB,4,1
1689,42.0603,-87.8631,2021-10-18T12:00,PM2.5,9.3,UG/M3,39,1
1690,42.0603,-87.8631,2021-10-18T12:00,OZONE,8.0,PPB,7,1
1691,41.984402,-87.791901,2021-10-18T12:00,OZONE,4.0,PPB,4,1
1692,41.855301,-87.752502,2021-10-18T12:00,OZONE,6.0,PPB,6,1
1693,41.864329,-87.748826,2021-10-18T12:00,PM2.5,8.7,UG/M3,36,1
1694,41.6708,-87.7325,2021-10-18T12:00,PM2.5,9.0,UG/M3,38,1
1695,41.6708,-87.7325,2021-10-18T12:00,OZONE,6.0,PPB,6,1
1696,41.9136,-87.7239,2021-10-18T12:00,PM2.5,12.3,UG/M3,51,2
1697,41.7547,-87.7136,2021-10-18T12:00,PM2.5,9.4,UG/M3,39,1
1698,41.7547,-87.7136,2021-10-18T12:00,OZONE,2.0,PPB,2,1
1699,42.0622,-87.6736,2021-10-18T12:00,OZONE,3.0,PPB,3,1
1700,41.755798,-87.545303,2021-10-18T12:00,OZONE,5.0,PPB,5,1
1701,41.965,-87.8761,2021-10-18T13:00,OZONE,5.0,PPB,5,1
1702,42.0603,-87.8631,2021-10-18T13:00,PM2.5,10.3,UG/M3,43,1
